site_id,n_total,n_train,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,test_loss,epoch
SITE367,32,24,8,28,43,0.75,0.75,0.5893223881721497,0.875,1.7677669525146484,0.5070970356464386,1.0132116079330444,28
SITE375,25,19,6,11,26,0.8333333134651184,1.0,0.9795221835374832,0.1666666716337204,0.40824830532073975,0.46819643676280975,0.854552686214447,11
SITE376,35,26,9,26,41,0.3333333432674408,0.6666666865348816,-0.037037014961242676,1.7777777910232544,2.4944381713867188,0.948626697063446,1.5379886627197266,26
SITE377,50,38,12,4,19,0.5,0.75,0.2861952781677246,1.25,2.1015865802764893,1.5097012917200725,1.4288322925567627,4
SITE380,32,24,8,51,60,0.625,0.75,0.6500993967056274,1.0,1.658312439918518,0.7123912572860718,1.3067437410354614,51
SITE383,20,16,4,12,27,0.25,0.5,-0.2222222089767456,2.0,2.345207929611206,0.9158138036727905,1.615702509880066,12
SITE385,34,25,9,43,58,0.6666666865348816,0.7777777910232544,0.05357140302658081,1.2222222089767456,2.4267032146453857,0.8702850043773651,1.4839043617248535,43
SITE386,43,32,11,37,52,0.6363636255264282,0.9090909361839294,0.7862694263458252,0.6363636255264282,1.1677484512329102,0.5622083693742752,1.2253663539886475,37
SITE388,20,13,7,60,60,0.4285714328289032,0.7142857313156128,-0.019417524337768555,1.4285714626312256,2.0701966285705566,0.6056976914405823,1.344092845916748,60
SITE389,48,37,11,3,18,0.8181818127632141,0.9090909361839294,0.5406320989131927,0.6363636255264282,1.8340219259262085,0.7550071279207865,0.8531684875488281,3
SITE397,58,44,14,39,54,0.4285714328289032,0.9285714030265808,0.5852600634098053,1.0714285373687744,1.7113069295883179,0.9567858974138895,1.410678744316101,39
SITE401,26,19,7,26,41,0.7142857313156128,0.8571428656578064,0.7286821603775024,0.5714285969734192,1.1952285766601562,0.39506374299526215,0.8885775208473206,26
SITE404,21,15,6,59,60,0.6666666865348816,0.6666666865348816,-0.02499997615814209,1.5,2.6140644550323486,0.6280627846717834,1.356738567352295,59
SITE406,25,19,6,16,31,0.3333333432674408,0.6666666865348816,-0.14893627166748047,2.1666667461395264,3.240370273590088,1.117755949497223,1.5297057628631592,16
SITE407,28,21,7,11,26,0.7142857313156128,0.8571428656578064,-0.23333334922790527,1.0,2.2990682125091553,0.45037756115198135,1.0305393934249878,11
SITE411,133,104,29,28,43,0.27586206793785095,0.7241379022598267,-0.006091117858886719,1.5517241954803467,2.125380277633667,1.3430775914873396,1.895382583141327,28
SITE417,101,77,24,14,29,0.2083333283662796,0.7083333134651184,0.1808874011039734,1.75,2.2360680103302,1.3928901433944703,1.928623616695404,14
SITE420,57,42,15,1,16,0.20000000298023224,0.7333333492279053,0.15887850522994995,1.600000023841858,2.0,1.9547189474105835,1.9324672222137451,1
SITE421,39,28,11,60,60,0.5454545617103577,0.8181818127632141,0.26349884271621704,1.454545497894287,2.3741025924682617,1.0154738426208496,1.5691429376602173,60
SITE422,41,28,13,11,26,0.23076923191547394,0.7692307829856873,0.37578290700912476,1.5384615659713745,1.881079912185669,1.4226011633872986,1.9395602941513062,11
SITE424,24,18,6,2,17,0.6666666865348816,0.6666666865348816,-0.40322577953338623,1.6666666269302368,3.109126329421997,1.4512159824371338,1.150164008140564,2
SITE426,60,45,15,27,42,0.46666666865348816,0.7333333492279053,0.2318059206008911,1.4666666984558105,2.2509257793426514,0.8042914668718973,1.5080134868621826,27
SITE430,33,24,9,8,23,0.4444444477558136,0.6666666865348816,-0.13988637924194336,2.444444417953491,3.858612298965454,1.0249291360378265,1.420016884803772,8
SITE434,41,29,12,20,35,0.5,0.6666666865348816,-0.036585330963134766,1.5833333730697632,2.6614532470703125,1.117333322763443,1.6513605117797852,20
SITE435,32,23,9,32,47,0.6666666865348816,0.7777777910232544,0.5447976589202881,1.0,1.9720265865325928,0.9375177025794983,1.1885113716125488,32
