site_id,n_total,n_train,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,test_loss,epoch
SITE4,28,21,7,60,60,0.2857142984867096,0.2857142984867096,-3.987499713897705,3.142857074737549,4.035556316375732,2.4759488105773926,3.2504894733428955,60
SITE5,40,29,11,60,60,0.1818181872367859,0.4545454680919647,-0.42835819721221924,2.2727272510528564,2.8123106956481934,2.629191040992737,2.741283655166626,60
SITE6,47,34,13,60,60,0.38461539149284363,0.9230769276618958,0.8286004066467285,0.9230769276618958,1.4142135381698608,2.3298823038736978,2.267456531524658,60
SITE7,129,98,31,60,60,0.32258063554763794,0.7096773982048035,-0.1955777406692505,1.8387097120285034,2.694079637527466,2.305171183177403,2.4960349798202515,60
SITE8,57,43,14,60,60,0.2142857164144516,0.6428571343421936,-0.37185943126678467,1.8571428060531616,2.3603873252868652,2.2602576414744058,2.358725070953369,60
SITE10,58,42,16,60,60,0.3125,0.8125,0.3359863758087158,1.5625,2.136000871658325,2.612398147583008,2.500842571258545,60
SITE11,27,21,6,60,60,0.3333333432674408,0.3333333432674408,-0.9384615421295166,3.0,3.7416574954986572,2.4864531755447388,2.803636074066162,60
SITE12,60,44,16,60,60,0.375,0.6875,0.1914086937904358,1.625,2.2360680103302,2.25186554590861,2.3956384658813477,60
SITE13,133,104,29,60,60,0.17241379618644714,0.7241379022598267,-0.368088960647583,1.965517282485962,2.326756000518799,2.2196223735809326,2.4408167600631714,60
SITE14,34,24,10,25,40,0.30000001192092896,0.699999988079071,-0.0740203857421875,1.7999999523162842,2.720294237136841,2.540616989135742,2.512281894683838,25
SITE15,74,55,19,60,60,0.15789473056793213,0.6315789222717285,-0.31061220169067383,2.3684210777282715,2.9824047088623047,2.7584922313690186,2.7430416345596313,60
SITE17,77,56,21,60,60,0.2380952388048172,0.523809552192688,0.008079588413238525,2.095238208770752,2.690370798110962,2.4499489665031433,2.733034610748291,60
SITE18,82,62,20,24,39,0.3499999940395355,0.8500000238418579,0.6016851961612701,1.2000000476837158,1.6124515533447266,2.23811274766922,2.4915305376052856,24
SITE19,198,154,44,60,60,0.34090909361839294,0.8636363744735718,0.16664743423461914,1.2272727489471436,1.9306145906448364,2.089870512485504,2.1047258774439492,60
SITE20,33,23,10,60,60,0.4000000059604645,0.800000011920929,-0.4948453903198242,2.0,3.4058773517608643,2.508392333984375,2.9171342849731445,60
SITE21,61,47,14,60,60,0.5,0.8571428656578064,0.7464084923267365,0.9285714030265808,1.4392458200454712,2.307887554168701,1.9573434591293335,60
SITE22,281,221,60,60,60,0.46666666865348816,0.9166666865348816,0.2907950282096863,0.8833333253860474,1.3723459243774414,1.616584633077894,1.5707218647003174,60
SITE24,37,26,11,15,30,0.27272728085517883,0.6363636255264282,-0.13586962223052979,2.0,2.6285150051116943,2.2916433811187744,2.6443839073181152,15
SITE25,100,76,24,60,60,0.1666666716337204,0.625,-0.30045151710510254,2.0833332538604736,2.5495097637176514,2.3527056694030763,2.425551652908325,60
SITE26,57,41,16,60,60,0.4375,0.875,0.7059614658355713,1.0625,1.6007810831069946,2.154575069745382,2.116152048110962,60
SITE29,59,42,17,60,60,0.29411765933036804,0.6470588445663452,-0.006996273994445801,1.941176414489746,2.7332377433776855,2.665175199508667,2.7216559648513794,60
SITE30,45,32,13,60,60,0.3076923191547394,0.692307710647583,0.4702457785606384,1.615384578704834,2.2013981342315674,2.439617395401001,2.3670051097869873,60
SITE33,76,54,22,60,60,0.5,0.7727272510528564,0.3045976758003235,1.2272727489471436,2.1213202476501465,2.4191682040691376,2.500205874443054,60
SITE35,25,18,7,60,60,0.5714285969734192,0.8571428656578064,0.7640449404716492,1.1428571939468384,1.851640224456787,2.4354255199432373,2.628122329711914,60
SITE36,29,19,10,60,60,0.20000000298023224,0.6000000238418579,-0.3022507429122925,2.799999952316284,4.0249223709106445,2.8094818592071533,2.932559013366699,60
SITE40,95,71,24,60,60,0.25,0.7083333134651184,-0.25052106380462646,1.7916666269302368,2.282177448272705,2.447835159301758,2.9854480028152466,60
SITE41,132,101,31,60,60,0.4193548262119293,0.7096773982048035,0.17308467626571655,1.3870967626571655,2.0713093280792236,2.4454685960497176,2.4171133041381836,60
SITE42,36,24,12,60,60,0.6666666865348816,0.8333333134651184,0.678260862827301,0.9166666865348816,1.7559422254562378,2.3526408672332764,2.180773973464966,60
SITE43,73,54,19,60,60,0.15789473056793213,0.42105263471603394,-0.5434173345565796,2.526315689086914,3.0262014865875244,2.8846864104270935,2.6637572050094604,60
SITE45,86,63,23,60,60,0.43478259444236755,0.782608687877655,0.4444960355758667,1.39130437374115,2.1264381408691406,2.6620006561279297,2.478734612464905,60
SITE48,56,40,16,60,60,0.375,0.5,-1.0614657402038574,2.625,3.6912057399749756,2.5989545981089273,2.7210750579833984,60
SITE49,33,23,10,60,60,0.20000000298023224,0.800000011920929,0.2567567825317383,1.5,1.8165901899337769,2.873773455619812,2.408834934234619,60
SITE50,32,24,8,60,60,0.625,0.875,0.5762439668178558,1.125,2.0310096740722656,2.3396244049072266,2.2952709197998047,60
SITE53,53,38,15,60,60,0.20000000298023224,0.6666666865348816,0.25872093439102173,1.7333333492279053,2.129162549972534,2.531609296798706,2.768789052963257,60
SITE58,79,58,21,42,57,0.2857142984867096,0.7142857313156128,0.19891005754470825,1.6190476417541504,2.309401035308838,2.6519914865493774,2.4711568355560303,42
SITE59,43,31,12,60,60,0.0,0.25,-2.5781404972076416,4.416666507720947,5.090841293334961,2.8433796167373657,3.376744031906128,60
SITE65,41,28,13,60,60,0.1538461595773697,0.5384615659713745,-0.9190475940704346,3.153846263885498,4.085622310638428,2.510482668876648,3.1091277599334717,60
SITE66,36,25,11,60,60,0.09090909361839294,0.27272728085517883,-3.0930233001708984,4.545454502105713,5.393599033355713,2.398633599281311,3.471863269805908,60
SITE73,71,53,18,60,60,0.3333333432674408,0.8888888955116272,0.41724658012390137,1.5,2.4381232261657715,2.7006986141204834,2.4065542221069336,60
SITE75,48,35,13,60,60,0.6153846383094788,0.7692307829856873,0.4981617331504822,1.076923131942749,1.7974340915679932,2.937748829523722,2.062770128250122,60
SITE76,26,19,7,60,60,0.1428571492433548,0.2857142984867096,-0.4706840515136719,3.5714285373687744,4.292851448059082,3.553162097930908,3.1017982959747314,60
SITE78,36,25,11,60,60,0.4545454680919647,0.9090909361839294,0.7836065739393234,0.9090909361839294,1.4770978689193726,2.718166708946228,2.2137234210968018,60
SITE80,26,20,6,60,60,0.5,0.8333333134651184,0.769863024353981,1.0,1.5275251865386963,2.4775787591934204,2.018098831176758,60
SITE81,36,26,10,60,60,0.4000000059604645,0.699999988079071,0.22470438480377197,1.7000000476837158,2.4289915561676025,2.5273280143737793,2.8116230964660645,60
SITE84,61,45,16,60,60,0.25,0.875,0.37288135290145874,1.1875,1.520690679550171,2.2942700386047363,2.137888193130493,60
SITE86,34,24,10,60,60,0.30000001192092896,0.6000000238418579,-0.22807002067565918,2.200000047683716,2.898275375366211,2.4488441944122314,2.5869522094726562,60
SITE94,81,60,21,60,60,0.2857142984867096,0.5714285969734192,-0.10409319400787354,2.047619104385376,2.663688898086548,2.746619701385498,2.8932948112487793,60
SITE95,23,17,6,60,60,0.8333333134651184,1.0,0.9866369711235166,0.1666666716337204,0.40824830532073975,2.9204142093658447,2.4615328311920166,60
SITE96,21,15,6,60,60,0.5,0.8333333134651184,0.7171717286109924,1.0,1.5275251865386963,2.488227128982544,2.061086893081665,60
SITE97,25,18,7,60,60,0.7142857313156128,0.7142857313156128,-0.024774789810180664,2.2857143878936768,4.309457778930664,2.5484204292297363,2.6441056728363037,60
SITE98,78,58,20,60,60,0.30000001192092896,0.75,0.09288817644119263,1.850000023841858,2.5,2.5595264434814453,2.6628222465515137,60
SITE104,48,36,12,60,60,0.4166666567325592,0.6666666865348816,-0.32283449172973633,1.6666666269302368,2.415229558944702,1.854314883550008,2.365595817565918,60
SITE106,52,38,14,60,60,0.2857142984867096,0.7142857313156128,0.07031244039535522,1.8571428060531616,2.6992061138153076,2.36599592367808,2.776369571685791,60
SITE111,55,40,15,3,18,0.4000000059604645,0.6000000238418579,0.1885504126548767,1.7999999523162842,2.6204326152801514,2.6338770389556885,2.6267073154449463,3
SITE115,67,50,17,60,60,0.23529411852359772,0.5882353186607361,-0.036585450172424316,2.058823585510254,2.600904703140259,2.6364564895629883,2.8177809715270996,60
